id;age;job;marital;education;housing;contact;month;duration;campaign;y
138030;44;technician;married;professional.course;yes;telephone;jun;57;2;no
133254;33;services;married;high.school;yes;telephone;jun;1345;3;yes
159817;55;retired;married;professional.course;no;telephone;jun;107;4;no
150424;45;blue-collar;married;basic.6y;no;telephone;jun;171;4;no
102352;33;technician;single;professional.course;yes;telephone;jun;66;4;no
100015;56;unemployed;divorced;university.degree;yes;telephone;jun;447;3;no
145764;54;technician;married;professional.course;yes;telephone;jun;167;2;no
174828;53;blue-collar;married;basic.9y;no;telephone;jun;668;8;no
137255;41;admin.;divorced;high.school;yes;telephone;jun;204;2;no
145867;28;student;single;high.school;no;telephone;jun;256;9;no
139675;52;blue-collar;divorced;high.school;no;telephone;jun;676;2;yes
177088;27;services;single;high.school;yes;telephone;jun;170;2;no
109029;28;technician;single;professional.course;no;telephone;jun;63;2;no
197733;40;technician;married;basic.9y;yes;telephone;jun;168;2;no
199894;59;blue-collar;married;basic.6y;yes;telephone;jun;133;2;no
121463;41;services;married;high.school;yes;telephone;jun;153;3;no
138279;32;blue-collar;married;basic.9y;yes;telephone;jun;118;3;no
123904;35;technician;married;professional.course;yes;telephone;jun;117;3;no
138941;52;technician;married;high.school;no;telephone;jun;572;2;no
167824;38;admin.;single;unknown;no;telephone;jun;681;2;no
182277;47;technician;married;professional.course;yes;telephone;jun;59;6;no
129161;37;services;divorced;high.school;yes;telephone;jun;42;4;no
191454;32;self-employed;married;basic.9y;yes;telephone;jun;408;2;no
122041;48;blue-collar;married;unknown;yes;telephone;jun;127;2;no
151588;39;blue-collar;married;high.school;yes;telephone;jun;314;2;no
120057;33;admin.;married;university.degree;no;telephone;jun;277;2;no
180541;36;entrepreneur;single;university.degree;no;telephone;jun;140;2;no
143843;50;entrepreneur;married;university.degree;no;telephone;jun;424;2;no
117524;37;admin.;single;high.school;yes;telephone;jun;159;3;no
168995;30;entrepreneur;married;professional.course;yes;telephone;jun;775;3;yes
159941;57;self-employed;married;university.degree;no;telephone;jun;187;7;no
194388;36;blue-collar;married;professional.course;yes;telephone;jun;102;3;no
181639;30;self-employed;single;university.degree;yes;telephone;jun;2621;3;yes
118661;33;admin.;married;high.school;no;telephone;jun;96;2;no
166421;50;admin.;married;high.school;yes;telephone;jun;167;2;no
166609;29;services;married;high.school;no;telephone;jun;200;2;no
196136;46;services;married;professional.course;no;telephone;jun;75;3;no
193105;22;services;single;basic.4y;yes;telephone;jun;249;2;no
163540;50;admin.;married;high.school;yes;telephone;jun;85;5;no
187818;45;management;married;university.degree;yes;telephone;jun;134;7;no
187155;47;admin.;married;university.degree;yes;telephone;jun;50;2;no
129690;37;technician;married;university.degree;yes;telephone;jun;173;2;no
169237;42;self-employed;married;unknown;yes;telephone;jun;60;3;no
116471;39;unemployed;married;professional.course;no;telephone;jun;320;4;no
183336;37;technician;married;professional.course;no;telephone;jun;854;3;no
193375;51;services;married;high.school;no;telephone;jun;236;2;no
127014;55;technician;married;basic.9y;yes;telephone;jun;183;2;no
100647;28;admin.;married;high.school;yes;telephone;jun;185;3;no
149478;43;technician;married;professional.course;yes;telephone;jun;41;2;no
174230;40;services;married;basic.6y;no;telephone;jun;39;3;no
120213;32;services;married;basic.9y;no;telephone;jun;138;3;no
166329;43;admin.;married;university.degree;yes;telephone;jun;411;6;no
119243;56;retired;married;basic.4y;no;telephone;jun;394;3;no
136169;26;blue-collar;married;basic.9y;yes;telephone;jun;209;3;no
180323;26;admin.;married;high.school;yes;telephone;jun;266;2;no
157181;36;self-employed;married;university.degree;yes;telephone;jun;134;7;no
179317;38;admin.;married;university.degree;no;telephone;jun;311;2;no
106693;47;blue-collar;married;unknown;no;telephone;jun;705;5;no
157787;28;blue-collar;married;basic.6y;yes;telephone;jun;89;2;no
151289;39;admin.;married;high.school;no;telephone;jun;93;6;no
163553;50;management;married;basic.4y;no;telephone;jun;847;3;no
119922;40;admin.;married;high.school;no;telephone;jun;675;5;no
126575;50;housemaid;divorced;basic.4y;yes;telephone;jun;273;27;no
148483;33;admin.;single;high.school;no;telephone;jun;162;7;no
128701;54;admin.;divorced;university.degree;no;telephone;jun;213;4;no
147349;29;admin.;single;university.degree;no;telephone;jun;641;6;no
118618;33;admin.;single;university.degree;yes;telephone;jun;61;2;no
171074;29;student;married;high.school;no;telephone;jun;136;2;no
173569;27;technician;single;high.school;no;telephone;jun;187;2;no
103315;57;blue-collar;married;basic.4y;no;telephone;jun;332;5;no
155059;34;entrepreneur;single;professional.course;no;telephone;jun;76;2;no
120894;28;services;single;high.school;no;telephone;jun;406;3;no
199123;35;admin.;married;university.degree;no;telephone;jun;544;3;no
111191;35;self-employed;married;basic.9y;yes;telephone;jun;363;2;no
198887;50;blue-collar;single;basic.9y;no;telephone;jun;756;2;no
122109;45;blue-collar;married;basic.6y;yes;telephone;jun;117;2;no
117201;40;entrepreneur;married;basic.4y;yes;telephone;jun;76;6;no
100771;41;management;married;basic.6y;no;telephone;jun;271;2;no
198811;58;admin.;single;professional.course;no;telephone;jun;203;2;no
103463;36;blue-collar;married;university.degree;no;telephone;jun;338;2;no
199412;36;admin.;single;university.degree;no;telephone;jun;70;10;no
151715;37;admin.;married;university.degree;no;telephone;jun;198;6;no
104125;37;technician;married;high.school;yes;telephone;jun;398;4;no
118268;42;admin.;married;high.school;no;telephone;jun;956;2;no
102269;54;technician;married;professional.course;yes;telephone;jun;76;4;no
157830;39;blue-collar;married;basic.4y;no;telephone;jun;264;16;no
138361;39;admin.;married;university.degree;no;telephone;jun;979;9;no
177449;30;blue-collar;married;basic.4y;no;telephone;jun;89;4;no
172004;39;entrepreneur;married;high.school;no;telephone;jun;135;6;no
104874;40;services;single;high.school;no;telephone;jun;420;4;no
177728;37;technician;single;high.school;no;telephone;jun;548;3;no
183751;52;unemployed;married;high.school;yes;telephone;jun;235;2;no
144951;56;admin.;married;unknown;yes;telephone;jun;87;2;no
133697;43;blue-collar;married;basic.6y;yes;telephone;jun;169;4;no
185297;31;management;married;high.school;yes;telephone;jun;343;2;no
177679;42;unemployed;married;professional.course;yes;telephone;jun;88;2;no
164741;26;admin.;single;basic.4y;yes;telephone;jun;68;6;no
192941;39;services;married;high.school;no;telephone;jun;77;2;no
107321;42;management;married;basic.9y;yes;telephone;jun;116;3;no
115265;44;services;single;high.school;no;telephone;jun;363;3;no
119571;30;blue-collar;divorced;basic.9y;yes;telephone;jun;116;3;no
146733;42;blue-collar;married;basic.6y;no;telephone;jun;311;2;no
197132;45;unknown;married;unknown;yes;telephone;jun;138;5;no
124760;44;entrepreneur;married;basic.4y;no;telephone;jun;48;2;no
161703;44;blue-collar;married;high.school;no;telephone;jun;390;2;no
131963;28;management;married;high.school;no;telephone;jun;61;6;no
100977;45;blue-collar;married;basic.4y;no;telephone;jun;65;2;no
146237;35;unemployed;divorced;basic.4y;yes;telephone;jun;637;3;no
135757;37;technician;single;university.degree;yes;telephone;jun;117;3;no
112258;24;admin.;single;university.degree;yes;telephone;jun;128;21;no
105793;30;technician;married;university.degree;no;telephone;jun;130;6;no
134755;43;blue-collar;married;basic.6y;yes;telephone;jun;193;3;no
130251;32;technician;divorced;professional.course;yes;telephone;jun;269;3;no
177314;36;admin.;single;high.school;yes;telephone;jun;150;7;no
166092;44;admin.;divorced;high.school;no;telephone;jun;132;4;no
126876;46;blue-collar;divorced;basic.6y;yes;telephone;jun;1208;3;no
151331;45;management;married;university.degree;yes;telephone;jun;228;2;no
150050;29;technician;divorced;university.degree;no;telephone;jun;585;2;no
155885;51;blue-collar;married;basic.4y;yes;telephone;jun;334;2;no
132433;37;blue-collar;single;university.degree;no;telephone;jun;229;7;no
192778;55;housemaid;married;university.degree;yes;telephone;jun;441;3;no
167208;38;blue-collar;divorced;basic.6y;yes;telephone;jun;60;6;no
185475;59;admin.;married;university.degree;yes;telephone;jun;47;2;no
171602;32;self-employed;divorced;professional.course;yes;telephone;jun;235;3;no
156899;58;blue-collar;married;high.school;no;telephone;jun;270;3;no
132502;32;blue-collar;married;basic.9y;yes;telephone;jun;192;5;no
190542;54;blue-collar;married;high.school;yes;telephone;jun;26;7;no
165971;38;unemployed;married;basic.9y;yes;telephone;jun;89;3;no
121295;49;blue-collar;married;basic.4y;yes;telephone;jun;61;7;no
187895;43;services;married;high.school;no;telephone;jun;386;5;no
125016;36;admin.;divorced;high.school;yes;telephone;jun;54;4;no
113052;52;admin.;married;university.degree;yes;telephone;jun;272;3;no
149003;43;technician;single;professional.course;unknown;telephone;jun;35;3;no
171013;28;admin.;single;high.school;no;telephone;jun;284;8;no
112536;46;technician;divorced;professional.course;no;telephone;jun;53;2;no
124002;42;housemaid;married;unknown;yes;telephone;jun;311;5;no
150518;31;blue-collar;married;basic.9y;no;telephone;jun;245;2;no
143411;38;blue-collar;married;basic.9y;no;telephone;jun;151;3;no
158414;50;services;married;high.school;yes;telephone;jun;64;6;no
172954;39;services;single;high.school;yes;telephone;jun;205;3;no
151911;34;technician;married;university.degree;yes;telephone;jun;250;2;no
118089;30;management;single;university.degree;yes;telephone;jun;66;1;no
102495;51;technician;married;high.school;no;telephone;jun;137;6;no
184944;43;admin.;married;high.school;no;telephone;jun;30;1;no
127168;26;admin.;single;high.school;no;telephone;jun;72;1;no
106087;35;admin.;married;university.degree;yes;telephone;jun;284;4;no
171236;24;entrepreneur;married;university.degree;yes;telephone;jun;126;4;no
106421;51;blue-collar;divorced;basic.4y;no;telephone;jun;120;1;no
183936;31;unemployed;divorced;basic.4y;yes;telephone;jun;48;1;no
129703;45;entrepreneur;married;university.degree;no;telephone;jun;262;9;no
193165;30;student;single;university.degree;yes;telephone;jun;1062;4;no
142807;46;unemployed;divorced;basic.9y;no;telephone;jun;283;3;no
177507;44;admin.;single;high.school;no;telephone;jun;295;1;no
162780;26;blue-collar;single;unknown;yes;telephone;jun;203;1;no
118293;38;blue-collar;married;basic.6y;no;telephone;jun;37;1;no
159456;30;admin.;married;university.degree;no;telephone;jun;18;1;no
113964;33;blue-collar;single;basic.9y;yes;telephone;jun;18;1;no
161590;31;blue-collar;single;basic.9y;no;telephone;jun;350;7;no
104773;47;blue-collar;single;basic.4y;no;telephone;jun;190;1;no
136858;57;retired;married;unknown;yes;telephone;jun;54;1;no
190550;36;blue-collar;single;high.school;yes;telephone;jun;835;1;yes
145639;30;services;married;high.school;yes;telephone;jun;421;2;no
162257;40;blue-collar;divorced;basic.9y;unknown;telephone;jun;104;1;no
127627;32;services;married;professional.course;unknown;telephone;jun;164;3;no
173911;45;entrepreneur;married;unknown;no;telephone;jun;89;5;no
106588;29;technician;single;high.school;no;telephone;jun;112;3;no
170633;37;management;married;university.degree;yes;telephone;jun;744;3;no
198167;45;blue-collar;married;unknown;no;telephone;jun;503;11;no
119209;48;technician;married;professional.course;yes;telephone;jun;321;2;no
194982;35;admin.;divorced;basic.9y;yes;telephone;jun;24;10;no
132160;34;admin.;married;university.degree;yes;telephone;jun;102;4;no
122298;42;technician;married;basic.6y;yes;telephone;jun;261;3;no
192979;32;admin.;single;high.school;no;telephone;jun;213;5;no
117953;31;technician;married;professional.course;no;telephone;jun;371;2;yes
178851;38;admin.;single;university.degree;yes;telephone;jun;190;2;no
102382;30;blue-collar;married;basic.6y;no;telephone;jun;114;4;no
153718;54;housemaid;married;basic.4y;no;telephone;jun;221;5;no
142553;38;admin.;single;basic.9y;yes;telephone;jun;247;5;no
104003;25;blue-collar;single;basic.9y;no;telephone;jun;680;2;no
109316;25;services;single;professional.course;no;telephone;jun;185;4;no
137115;51;unemployed;divorced;university.degree;yes;telephone;jun;110;2;no
198977;35;blue-collar;single;basic.4y;no;telephone;jun;172;2;no
124808;28;admin.;single;university.degree;no;telephone;jun;156;3;no
154426;47;services;married;high.school;unknown;telephone;jun;347;4;no
185981;35;technician;single;professional.course;no;telephone;jun;394;3;no
142522;51;blue-collar;single;basic.9y;yes;telephone;jun;573;2;no
180359;28;technician;single;university.degree;no;telephone;jun;262;2;no
194263;34;services;married;basic.9y;no;telephone;jun;37;3;no
103054;27;blue-collar;married;basic.4y;no;telephone;jun;72;3;no
168117;31;services;married;high.school;yes;telephone;jun;417;3;no
100956;35;technician;married;professional.course;no;telephone;jun;1528;2;yes
130387;56;management;married;university.degree;no;telephone;jun;154;4;no
184731;31;services;single;basic.6y;no;telephone;jun;533;3;no
145171;41;blue-collar;divorced;basic.4y;yes;telephone;jun;122;1;no
182785;58;blue-collar;married;basic.4y;yes;telephone;jun;23;3;no
117045;38;blue-collar;married;basic.6y;no;telephone;jun;82;1;no
195543;47;services;married;high.school;yes;telephone;jun;55;1;no
113128;46;blue-collar;married;basic.4y;no;telephone;jun;67;1;no
112557;56;retired;married;high.school;no;telephone;jun;83;1;no
124453;47;services;married;high.school;no;telephone;jun;311;1;no
165408;33;admin.;single;high.school;no;telephone;jun;113;1;no
150753;55;technician;married;professional.course;yes;telephone;jun;59;1;no
120475;47;services;married;high.school;yes;telephone;jun;551;1;no
185376;56;retired;married;high.school;yes;telephone;jun;367;1;no
161260;32;blue-collar;married;high.school;no;telephone;jun;220;1;no
102852;41;blue-collar;married;basic.6y;no;telephone;jun;15;1;no
122592;52;self-employed;married;professional.course;no;telephone;jun;56;1;no
183890;43;blue-collar;married;basic.4y;yes;telephone;jun;173;1;no
199264;29;admin.;married;high.school;no;telephone;jun;97;8;no
150685;41;admin.;divorced;high.school;yes;telephone;jun;199;1;no
160026;23;blue-collar;married;professional.course;no;telephone;jun;94;1;no
130012;51;blue-collar;divorced;unknown;no;telephone;jun;15;1;no
116802;36;services;single;high.school;no;telephone;jun;142;1;no
133748;51;blue-collar;divorced;unknown;no;telephone;jun;220;1;no
115527;35;technician;married;professional.course;no;telephone;jun;417;1;no
160707;43;blue-collar;married;basic.6y;no;telephone;jun;192;1;no
134647;32;services;married;high.school;yes;telephone;jun;443;1;no
172321;41;services;married;basic.9y;yes;telephone;jun;115;1;no
118432;43;self-employed;married;university.degree;yes;telephone;jun;1487;1;no
183139;54;retired;single;basic.4y;no;telephone;jun;68;1;no
140856;25;admin.;single;high.school;yes;telephone;jun;54;3;no
160356;36;admin.;married;high.school;yes;telephone;jun;159;1;no
109660;36;admin.;married;high.school;yes;telephone;jun;335;1;no
197978;42;admin.;divorced;university.degree;no;telephone;jun;104;1;no
146039;35;entrepreneur;single;professional.course;no;telephone;jun;236;1;no
141929;50;management;married;university.degree;yes;telephone;jun;300;1;no
159770;42;admin.;divorced;university.degree;yes;telephone;jun;163;1;no
121163;32;admin.;married;high.school;yes;telephone;jun;156;1;no
118132;32;admin.;married;high.school;no;telephone;jun;103;1;no
189219;51;services;married;high.school;no;telephone;jun;269;1;no
114728;39;blue-collar;divorced;basic.9y;yes;telephone;jun;187;1;no
116519;38;blue-collar;married;basic.9y;yes;telephone;jun;41;1;no
113503;43;blue-collar;married;basic.6y;yes;telephone;jun;1540;1;yes
